id,telephone,email,devices,location,Android,Desktop,Iphone,city,name,country,first_name,last_name
0887,815-817-9902,samson.berger@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Samson,Berger
0888,736-366-9050,liana.baldwin@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Liana,Baldwin
0889,841-580-6320,lucas.mcdowell@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Lucas,Mcdowell
0890,207-841-9893,ahmad.landry@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Ahmad,Landry
0891,950-319-1013,cordelia.serrano@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",1.0,1.0,0.0,London,Cordelia Serrano,United Kingdom,Cordelia,Serrano
0892,297-838-1084,sydney.pratt@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",0.0,1.0,1.0,Toronto,Sydney Pratt,Canada,Sydney,Pratt
0893,835-645-8652,benjamin.riddle@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",1.0,1.0,0.0,Toronto,Benjamin Riddle,Canada,Benjamin,Riddle
0894,362-464-9875,kyran.foster@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Kyran,Foster
0895,641-829-6099,kamil.guzman@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Kamil,Guzman
0896,376-601-8743,jordanne.juarez@example.com,['Iphone'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Jordanne,Juarez
0897,197-454-9658,zoe.decker@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Zoe,Decker
0898,576-828-7913,alana.koch@example.com,,,0.0,1.0,1.0,Barcelona,Alana Koch,Unknown,Alana,Koch
0899,301-409-5419,frankie.jenkins@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Frankie,Jenkins
0900,108-772-5524,zane.oconnor@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Zane,Oconnor
0901,564-761-8451,lily-may.horne@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Lily-May,Horne
0902,939-709-6815,mitchell.murray@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Mitchell,Murray
0903,149-740-6115,dominik.velez@example.com,"['Android', 'Iphone']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Dominik,Velez
0904,586-420-6418,martin.perry@example.com,,,1.0,0.0,1.0,Paris,Martin Perry,Unknown,Martin,Perry
0905,406-161-3681,cory.case@example.com,['Android'],"{'City': 'London', 'Country': 'United Kingdom'}",1.0,0.0,0.0,London,Cory Case,United Kingdom,Cory,Case
0906,473-411-8478,astrid.miles@example.com,,,0.0,1.0,1.0,Paris,Astrid Miles,Unknown,Astrid,Miles
0907,363-816-6259,samia.bradley@example.com,"['Iphone', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Samia,Bradley
0908,504-112-5228,nataniel.glenn@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Nataniel,Glenn
0909,899-668-7177,tyler.vasquez@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",0.0,0.0,1.0,London,Tyler Vasquez,United Kingdom,Tyler,Vasquez
0910,184-294-5435,everly.chaney@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Everly,Chaney
0911,847-138-8647,sapphire.lane@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Sapphire,Lane
0912,677-571-4277,junaid.fletcher@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Junaid,Fletcher
0913,218-272-9415,ricardo.odling@example.com,"['Android', 'Iphone']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Ricardo,Odling
0914,723-866-1140,nancy.sharp@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Nancy,Sharp
0915,667-391-6777,barry.buck@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Barry,Buck
0916,448-770-8204,mya.ho@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Mya,Ho
0917,192-156-9508,carol.russo@example.com,"['Android', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",1.0,1.0,0.0,Toronto,Carol Russo,Canada,Carol,Russo
0918,196-468-3312,william.franco@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,1.0,Toronto,William Franco,Canada,William,Franco
0919,687-284-9762,ayesha.underwood@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Ayesha,Underwood
0920,400-528-1349,kamil.bernard@example.com,['Desktop'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Kamil,Bernard
0921,978-312-6279,hollie.escobar@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",1.0,1.0,1.0,London,Hollie Escobar,United Kingdom,Hollie,Escobar
0922,916-879-3164,luisa.haley@example.com,,,0.0,1.0,1.0,Barcelona,Luisa Haley,Unknown,Luisa,Haley
0923,399-959-7203,russell.long@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",1.0,1.0,1.0,Montreal,Russell Long,Canada,Russell,Long
0924,680-603-3144,kendra.francis@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Kendra,Francis
0925,300-321-6761,yasmine.scott@example.com,['Desktop'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Yasmine,Scott
0926,814-362-6094,ann.john@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Ann,John
0927,915-320-3214,alejandro.kent@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Alejandro,Kent
0928,249-198-1689,hanna.knight@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Hanna,Knight
0929,705-521-6039,alannah.perkins@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Alannah,Perkins
0930,333-143-8841,christina.mays@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Christina,Mays
0931,372-470-9101,tori.rowland@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Tori,Rowland
0932,208-392-1702,ayden.valentine@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Ayden,Valentine
0933,294-274-7917,kaine.blankenship@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Kaine,Blankenship
0934,216-516-1958,alessandro.french@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Alessandro,French
0935,723-357-7363,chloe.mullen@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Chloe,Mullen
0936,153-176-3641,ted.wiggins@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Ted,Wiggins
0937,863-385-2205,nina.mathews@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Nina,Mathews
0938,500-251-7080,alisha.hoover@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Alisha,Hoover
0939,606-353-8050,alyssa.bradshaw@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Alyssa,Bradshaw
0940,635-581-5074,marilyn.hart@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Marilyn,Hart
0941,189-827-7386,connor.neal@example.com,"['Android', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Connor,Neal
0942,263-391-9368,cai.rowe@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Cai,Rowe
0943,778-532-2184,delores.carroll@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Delores,Carroll
0944,640-390-3390,hiba.hicks@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Hiba,Hicks
0945,195-699-1871,elisha.owens@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Elisha,Owens
0946,412-562-8215,lacie.mayer@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,1.0,Toronto,Lacie Mayer,Canada,Lacie,Mayer
0947,142-470-3907,isra.burgess@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Isra,Burgess
0948,911-288-9695,kobe.knapp@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Kobe,Knapp
0949,882-282-1419,sufyaan.villanueva@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,0.0,Toronto,Sufyaan Villanueva,Canada,Sufyaan,Villanueva
0950,680-737-7650,meredith.reyes@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Meredith,Reyes
0951,256-560-3458,chelsea.proctor@example.com,['Desktop'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Chelsea,Proctor
0952,623-887-1255,humaira.quinn@example.com,['Desktop'],"{'City': 'London', 'Country': 'United Kingdom'}",0.0,1.0,0.0,London,Humaira Quinn,United Kingdom,Humaira,Quinn
0953,767-906-5124,zaynab.davila@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",0.0,0.0,1.0,Toronto,Zaynab Davila,Canada,Zaynab,Davila
0954,553-640-6714,aston.villegas@example.com,"['Android', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Aston,Villegas
0955,104-221-4124,stuart.clements@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Stuart,Clements
0956,192-776-4957,zakariya.stuart@example.com,['Desktop'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Zakariya,Stuart
0957,778-566-2709,effie.jordan@example.com,"['Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Effie,Jordan
0958,137-365-6816,luna.fowler@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Luna,Fowler
0959,694-921-2135,haydn.contreras@example.com,"['Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Haydn,Contreras
0960,682-426-4872,lewis.mcmahon@example.com,['Android'],"{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Lewis,Mcmahon
0961,995-854-2821,tobias.schultz@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Tobias,Schultz
0962,717-961-9368,isobella.gilbert@example.com,,,1.0,1.0,0.0,Barcelona,Isobella Gilbert,Unknown,Isobella,Gilbert
0963,816-614-5153,billy.norton@example.com,['Android'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Billy,Norton
0964,584-554-7060,colby.harding@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Colby,Harding
0965,706-663-4493,renee.arroyo@example.com,"['Iphone', 'Desktop']","{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Renee,Arroyo
0966,385-637-4138,marjorie.munoz@example.com,['Android'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Marjorie,Munoz
0967,293-399-2353,emilio.stevenson@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,0.0,Toronto,Emilio Stevenson,Canada,Emilio,Stevenson
0968,348-716-1274,roosevelt.huff@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Roosevelt,Huff
0969,812-207-8855,layla.roth@example.com,"['Android', 'Iphone']","{'City': 'Montreal', 'Country': 'Canada'}",1.0,0.0,1.0,Montreal,Layla Roth,Canada,Layla,Roth
0970,392-468-4297,qasim.bullock@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Qasim,Bullock
0971,433-632-3326,kyran.duncan@example.com,"['Android', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Kyran,Duncan
0972,206-626-6238,rhiannon.vaughan@example.com,"['Android', 'Iphone']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Rhiannon,Vaughan
0973,526-938-2752,jean.winters@example.com,"['Android', 'Desktop']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Jean,Winters
0974,642-707-7765,jared.hamilton@example.com,['Android'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Jared,Hamilton
0975,971-477-1542,zachary.rubio@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",1.0,1.0,1.0,Montreal,Zachary Rubio,Canada,Zachary,Rubio
0976,725-331-2757,marnie.mayo@example.com,['Android'],"{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Marnie,Mayo
0977,885-134-1740,anita.skinner@example.com,,,1.0,0.0,1.0,Barcelona,Anita Skinner,Unknown,Anita,Skinner
0978,206-514-3761,zain.haney@example.com,['Desktop'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Zain,Haney
0979,960-593-3677,myrtle.bradford@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Myrtle,Bradford
0980,673-651-6332,kacie.lester@example.com,['Android'],"{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,0.0,Toronto,Kacie Lester,Canada,Kacie,Lester
0981,699-606-9952,gwen.norris@example.com,"['Android', 'Iphone']","{'City': 'San Diego', 'Country': 'USA'}",,,,,,USA,Gwen,Norris
0982,420-682-4722,myles.sharpe@example.com,['Iphone'],"{'City': 'Toronto', 'Country': 'Canada'}",0.0,0.0,1.0,Toronto,Myles Sharpe,Canada,Myles,Sharpe
0983,335-679-5225,nicola.davenport@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",0.0,1.0,1.0,Toronto,Nicola Davenport,Canada,Nicola,Davenport
0984,808-456-6071,adrian.joseph@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Adrian,Joseph
0985,603-494-3648,lloyd.robbins@example.com,"['Iphone', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",0.0,1.0,1.0,London,Lloyd Robbins,United Kingdom,Lloyd,Robbins
0986,512-600-6692,rosanna.dyer@example.com,['Iphone'],"{'City': 'Los Angeles', 'Country': 'USA'}",,,,,,USA,Rosanna,Dyer
0987,470-723-2187,caitlyn.lawson@example.com,,,0.0,1.0,1.0,Paris,Caitlyn Lawson,Unknown,Caitlyn,Lawson
0988,375-525-5823,cain.robertson@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Cain,Robertson
0989,743-377-7767,leyla.finley@example.com,"['Iphone', 'Desktop']","{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Leyla,Finley
0990,782-806-6417,juliette.luna@example.com,['Iphone'],"{'City': 'New York', 'Country': 'USA'}",,,,,,USA,Juliette,Luna
0991,169-218-9165,marion.webster@example.com,"['Iphone', 'Desktop']","{'City': 'Toronto', 'Country': 'Canada'}",0.0,1.0,1.0,Toronto,Marion Webster,Canada,Marion,Webster
0992,947-717-1440,sebastian.pierce@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Sebastian,Pierce
0993,289-775-9088,jayson.sutton@example.com,"['Iphone', 'Desktop']","{'City': 'Montreal', 'Country': 'Canada'}",0.0,1.0,1.0,Montreal,Jayson Sutton,Canada,Jayson,Sutton
0994,780-773-8755,inaaya.bruce@example.com,"['Android', 'Desktop']","{'City': 'London', 'Country': 'United Kingdom'}",1.0,1.0,0.0,London,Inaaya Bruce,United Kingdom,Inaaya,Bruce
0995,990-569-7356,raja.reeves@example.com,"['Android', 'Iphone']","{'City': 'Montreal', 'Country': 'Canada'}",1.0,0.0,1.0,Montreal,Raja Reeves,Canada,Raja,Reeves
0996,798-578-4631,maria.stephens@example.com,"['Android', 'Iphone']","{'City': 'Toronto', 'Country': 'Canada'}",1.0,0.0,1.0,Toronto,Maria Stephens,Canada,Maria,Stephens
0997,415-467-1137,sam.arias@example.com,['Iphone'],"{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Sam,Arias
0998,520-433-7411,fatimah.johns@example.com,['Iphone'],"{'City': 'London', 'Country': 'United Kingdom'}",0.0,0.0,1.0,London,Fatimah Johns,United Kingdom,Fatimah,Johns
0999,958-944-9616,ada.reid@example.com,"['Android', 'Iphone', 'Desktop']","{'City': 'Chicago', 'Country': 'USA'}",,,,,,USA,Ada,Reid
1000,135-125-7738,simeon.mccall@example.com,"['Android', 'Desktop']","{'City': 'San Francisco', 'Country': 'USA'}",,,,,,USA,Simeon,Mccall
